pgpid,Nahray b. Nissim,Halfon b. Menashshe,Moses Maimonides,Efrayim b. Shemarya,Shelomo b. Yehuda,Shelomo b. Eliyahhu,Hillel b. Eli,Moshe b. Levi,Mevorakh b. Natan,Daniel b. Azarya
6665,False,False,False,False,False,False,False,False,False,False
6666,False,False,False,False,False,False,False,False,False,False
6667,False,False,False,False,False,False,False,False,False,False
6668,False,False,False,False,False,False,False,False,False,False
6671,False,False,False,False,False,False,False,False,False,False
6677,False,False,False,False,False,False,False,False,False,False
6680,False,False,False,False,False,False,False,False,False,False
6681,False,False,False,False,False,False,False,False,False,False
6689,False,False,False,False,False,False,False,False,False,False
6690,False,False,False,False,False,False,False,False,False,False
6699,False,False,False,False,False,False,False,False,False,False
6707,False,False,False,False,False,False,False,False,False,False
6708,False,False,False,False,False,False,False,False,False,False
6709,False,False,False,False,False,False,False,False,False,False
6710,False,False,False,False,False,False,False,False,False,False
6713,False,False,False,False,False,False,False,False,False,False
6722,False,False,False,False,False,False,False,False,False,False
6767,False,False,False,False,False,False,False,False,False,False
6769,False,False,False,False,False,False,False,False,False,False
6770,False,False,False,False,False,False,False,False,False,False
6774,False,False,False,False,False,False,False,False,False,False
6791,False,False,False,False,False,False,False,False,False,False
6802,False,False,False,False,False,False,False,False,False,False
6804,False,False,False,False,False,False,False,False,False,False
6817,False,False,False,False,False,False,False,False,False,False
6827,False,False,False,False,False,False,False,False,False,False
6828,False,False,False,False,False,False,False,False,False,False
6840,False,False,False,False,False,False,False,False,False,False
6849,False,False,False,False,False,False,False,False,False,False
6854,False,False,False,False,False,False,False,False,False,False
6859,False,False,False,False,False,False,False,False,False,False
6860,False,False,False,False,False,False,False,False,False,False
6868,False,False,False,False,False,False,False,False,False,False
6875,False,False,False,False,False,False,False,False,False,False
6877,False,False,False,False,False,False,False,False,False,False
6878,False,False,False,False,False,False,False,False,False,False
6881,False,False,False,False,False,False,False,False,False,False
6884,False,False,False,False,False,False,False,False,False,False
6885,False,False,False,False,False,False,False,False,False,False
6888,False,False,False,False,False,False,False,False,False,False
6890,False,False,False,False,False,False,False,False,False,False
6900,False,False,False,False,False,False,False,False,False,False
6914,False,False,False,False,False,False,False,False,False,False
6922,False,False,False,False,False,False,False,False,False,False
6934,False,False,False,False,False,False,False,False,False,False
6943,False,False,False,False,False,False,False,False,False,False
6958,False,False,False,False,False,False,False,False,False,True
6964,False,False,False,False,False,False,False,False,False,False
6965,False,False,False,False,False,False,False,False,False,False
6966,False,False,False,False,False,False,False,False,False,False
6967,False,False,False,False,False,False,False,False,False,False
6968,False,False,False,False,False,False,False,False,False,False
6983,False,False,False,False,False,False,False,False,False,False
6989,True,False,False,False,False,False,False,False,False,False
6991,False,False,False,False,False,False,False,False,False,False
7008,False,False,False,False,False,False,False,False,False,False
7010,False,False,False,False,False,False,False,False,False,False
7017,False,False,False,False,False,False,False,False,False,False
7019,False,False,False,False,False,False,False,False,False,False
7030,False,False,False,False,False,False,False,False,False,False
7031,False,False,False,False,False,False,False,False,False,False
7038,False,False,False,False,False,False,False,False,False,False
7040,False,False,False,False,False,False,False,False,False,False
7041,False,False,False,False,False,False,False,False,False,False
7045,False,False,False,False,False,False,False,False,False,False
7120,False,False,False,False,False,False,False,False,False,False
7136,False,False,False,False,False,False,False,False,False,False
7143,False,False,False,False,False,False,False,False,False,False
7145,False,False,False,False,False,False,False,False,False,False
7178,False,False,False,False,False,False,False,False,False,False
7179,False,False,False,False,False,False,False,False,False,False
7186,False,False,False,False,False,False,False,False,False,False
7188,False,False,False,False,False,False,False,False,False,False
7190,False,False,False,False,False,False,False,False,False,False
7196,False,False,False,False,False,False,False,False,False,False
7210,False,False,False,False,False,False,False,False,False,False
7215,False,False,False,False,False,False,False,False,False,False
7216,False,False,False,False,False,False,False,False,False,False
7219,False,False,False,False,False,False,False,False,False,False
7221,False,False,False,False,False,False,False,False,False,False
7284,False,False,False,False,False,False,False,False,False,False
7312,False,False,False,False,False,False,False,False,False,False
7348,False,False,False,False,False,False,False,False,False,False
7473,False,False,False,False,False,False,False,False,False,False
7479,False,False,False,False,False,False,False,False,False,False
7480,False,False,False,False,False,False,False,False,False,False
7490,False,False,False,False,False,False,False,False,False,False
7520,False,False,False,False,False,False,False,False,False,False
7526,False,False,False,False,False,False,False,False,False,False
7541,False,False,False,False,False,False,False,False,False,False
7542,False,False,False,False,False,False,False,False,False,False
7566,False,False,False,False,False,False,False,False,False,False
7577,False,False,False,False,False,False,False,False,False,False
7581,False,False,False,False,False,False,False,False,False,False
7582,False,False,False,False,False,False,False,False,False,False
7610,False,False,False,False,False,False,False,False,False,False
7613,False,False,False,False,False,False,False,False,False,False
7617,False,False,False,False,False,False,False,False,False,False
7623,False,False,False,False,False,False,False,False,False,False
7648,False,False,False,False,False,False,False,False,False,False
7658,False,False,False,False,False,False,False,False,False,False
7667,False,False,False,False,False,False,False,False,True,False
7669,True,False,False,False,False,False,False,False,False,False
7678,False,False,False,False,False,False,False,False,False,False
7681,False,False,False,False,False,False,False,False,False,False
7687,False,False,False,False,False,False,False,False,False,False
7693,False,False,False,False,False,False,False,False,False,False
7719,False,False,False,False,False,False,False,False,False,False
7721,False,False,False,False,False,False,False,False,False,False
7725,False,False,False,False,False,False,False,False,False,False
7857,False,False,False,False,False,False,False,False,False,False
7859,False,False,False,False,False,False,False,False,False,False
7860,False,False,False,False,False,False,False,False,False,False
7866,False,False,False,False,False,False,False,False,False,False
7868,False,False,False,False,False,False,False,False,False,False
7875,False,False,False,False,False,False,False,False,False,False
7876,False,False,False,False,False,False,False,False,False,False
7877,False,False,False,False,False,False,False,False,False,False
7878,False,False,False,False,False,False,False,False,False,False
7880,False,False,False,False,False,False,False,False,False,False
7885,False,False,False,False,False,False,False,False,False,False
7886,False,False,False,False,False,False,False,False,False,False
7887,False,False,False,False,False,False,False,False,False,False
7892,False,False,False,False,False,False,False,False,False,False
7894,False,False,False,False,False,False,False,False,False,False
7897,False,False,False,False,False,False,False,False,False,False
7911,False,False,False,False,False,False,False,False,False,False
7936,False,False,False,False,False,False,False,False,False,False
7944,False,False,False,False,False,False,False,False,False,False
7946,False,False,False,False,False,False,False,False,False,False
7949,False,False,False,False,False,False,False,False,False,False
7950,False,False,False,False,False,False,False,False,False,False
7979,False,False,False,False,False,False,False,False,False,False
7991,False,False,False,True,False,False,False,False,False,True
7998,False,False,False,False,True,False,False,False,False,False
7999,False,False,False,True,True,False,False,False,False,False
8006,False,False,False,False,False,False,False,False,False,False
8007,False,False,False,False,False,False,False,False,False,False
8008,False,False,False,False,False,False,False,False,False,False
8013,False,False,False,False,False,False,False,False,False,False
8027,False,False,False,False,False,False,False,False,False,False
8041,True,False,False,False,False,False,False,False,False,False
8042,False,False,False,False,False,False,False,False,False,False
8043,False,False,False,False,False,False,False,False,False,False
8045,False,False,False,False,False,False,False,False,False,False
8047,False,False,False,False,False,False,False,False,False,False
8084,False,False,False,False,False,False,False,False,False,False
8086,False,False,False,False,False,False,False,False,False,False
8093,False,False,False,False,False,False,False,False,False,False
8116,False,False,False,False,False,False,False,False,False,False
8126,False,False,False,False,False,False,False,False,False,False
8142,False,False,False,False,False,False,False,False,False,False
8150,False,False,False,False,False,False,False,False,False,False
8151,False,False,False,False,False,False,False,False,False,False
8157,False,False,False,False,False,False,False,False,False,False
8158,False,False,False,False,False,False,False,False,False,False
8159,False,False,False,False,False,False,False,False,False,False
8161,False,False,False,False,False,False,False,False,False,False
8164,False,False,False,False,False,False,False,False,False,False
8165,False,False,False,False,False,False,False,False,False,False
8168,True,False,False,False,False,False,False,False,False,False
8199,False,False,False,False,False,False,False,False,False,False
8209,False,False,False,False,False,False,False,False,False,False
8213,True,False,False,False,False,False,False,False,False,False
8218,False,False,False,False,False,False,False,False,False,False
8219,False,False,False,False,False,False,False,False,False,False
8222,False,False,False,False,False,False,False,False,False,False
8265,False,False,False,False,False,False,False,False,False,False
8270,False,False,False,False,False,False,False,False,False,False
8274,False,False,False,False,False,False,False,False,False,False
8277,False,False,False,False,False,False,False,False,False,False
8281,True,False,False,False,False,False,False,False,False,False
8288,False,False,False,False,False,False,False,False,False,False
8289,False,False,False,False,False,False,False,False,False,False
8291,False,False,False,False,False,False,False,False,False,False
8292,False,False,False,False,False,False,False,False,False,False
8296,False,False,False,False,False,False,False,False,False,False
8322,False,False,False,False,False,False,False,False,False,False
8335,False,False,False,False,False,False,False,False,False,False
8352,False,False,False,False,False,False,False,False,False,False
8356,False,False,False,False,False,False,False,False,False,False
8357,False,False,False,False,False,False,False,False,False,False
8359,False,True,False,False,False,False,False,False,False,False
8374,False,False,False,False,False,False,False,False,False,False
8376,False,False,False,False,False,False,False,False,False,False
8377,False,False,False,False,False,False,True,False,False,False
8379,False,False,False,False,False,False,False,False,False,False
8380,False,False,False,False,False,False,False,False,False,False
8449,False,False,False,False,False,False,False,False,False,False
8488,False,False,False,False,False,False,False,False,False,False
8532,False,False,False,False,False,False,False,False,False,False
8604,False,False,False,False,False,False,False,False,False,False
8610,False,False,False,False,False,False,False,False,False,False
8615,False,False,False,False,False,False,False,False,False,False
8635,False,False,False,False,False,False,False,False,False,False
8662,False,False,False,False,False,False,False,False,False,False
8677,False,False,False,False,False,False,False,False,False,False
8682,False,False,False,False,False,False,False,False,False,False
8684,False,False,False,False,False,False,False,False,False,False
8692,False,False,False,False,False,False,False,False,False,False
8701,False,False,False,False,False,False,False,False,False,False
8702,False,False,False,False,False,False,False,False,False,False
8714,False,False,False,False,False,False,False,False,False,False
8727,False,False,False,False,False,False,False,False,False,False
8731,False,False,False,False,False,False,False,False,False,False
8735,False,False,False,False,False,False,False,False,False,False
8757,False,False,False,False,False,False,False,False,False,False
8772,False,False,False,False,False,False,False,False,False,False
8788,False,False,False,False,False,False,True,False,False,False
8789,False,False,False,False,False,False,False,False,False,False
8792,False,False,False,False,False,False,False,False,False,False
8803,False,False,False,False,False,False,False,False,False,False
8814,False,False,False,False,False,False,False,False,False,False
8852,False,False,False,False,False,False,False,False,False,False
8855,False,False,False,False,False,False,False,False,False,False
8862,False,False,False,False,False,False,False,False,False,False
8864,False,False,False,False,False,False,False,False,False,False
8874,False,False,False,False,False,False,False,False,False,False
8883,False,False,False,False,False,False,False,False,True,False
8885,False,False,False,False,False,False,False,False,False,False
8888,False,False,False,False,False,False,False,False,False,False
8893,False,False,False,False,False,False,False,False,False,False
8896,False,False,False,False,False,False,False,False,False,False
8907,False,False,False,False,False,False,False,False,False,False
8908,False,False,False,False,False,False,False,False,False,False
8909,False,False,False,False,False,False,False,False,False,False
8913,False,False,False,False,False,False,False,False,False,False
8915,False,False,False,False,False,False,False,False,False,False
8916,False,False,False,False,False,False,False,False,False,False
8919,False,False,False,False,False,False,False,False,False,False
8920,False,False,False,False,False,False,False,False,False,False
8924,False,False,False,False,False,False,False,False,False,False
8936,False,False,False,False,False,False,False,False,False,False
8938,False,False,False,False,False,False,False,False,False,False
8939,False,False,False,False,False,False,False,False,False,False
8943,False,False,False,False,False,False,False,False,False,False
8948,False,False,False,False,False,False,False,False,False,False
8950,False,False,False,False,False,False,False,False,False,False
8959,False,False,False,False,False,False,False,False,False,False
8964,False,False,False,False,False,False,False,False,False,False
8965,False,False,False,False,False,False,False,False,False,False
9027,False,False,False,False,False,False,False,False,False,False
9033,False,False,False,False,False,False,False,False,False,False
9043,False,False,False,False,False,False,False,False,False,False
9044,True,False,False,False,False,False,False,False,False,False
9052,False,False,False,False,False,False,False,False,False,False
9075,False,False,False,False,False,False,False,False,False,False
9079,False,False,False,False,False,False,False,False,False,False
9085,False,False,False,False,False,False,False,False,False,False
9096,False,False,False,False,False,False,False,False,False,False
9100,False,False,False,False,False,False,False,False,False,False
9116,False,False,False,False,False,False,False,False,False,False
9119,False,False,False,False,False,False,False,False,False,False
9120,False,False,False,False,False,False,False,False,False,False
9157,False,False,False,True,False,False,False,False,False,False
9162,False,False,False,False,False,False,False,False,False,False
9163,False,False,False,False,False,False,False,False,False,False
9167,False,False,False,False,False,False,False,False,False,False
9189,False,False,False,False,False,False,False,False,False,False
9197,False,False,False,False,False,False,False,False,False,False
9198,False,False,False,False,False,False,False,False,False,False
9199,False,False,False,False,False,False,False,False,False,False
9209,False,False,False,False,False,False,False,False,False,False
9214,False,False,False,False,False,False,False,False,False,False
9218,False,False,False,False,False,False,False,False,False,False
9237,False,False,False,False,False,False,False,False,False,False
9245,False,False,False,False,False,False,False,False,False,False
9251,False,False,False,False,False,False,False,False,False,False
9259,False,False,False,False,False,False,False,False,False,False
9262,False,False,False,False,False,False,False,False,False,False
9268,False,False,False,False,False,False,False,False,False,False
9271,False,False,False,False,False,False,False,False,False,False
9272,True,False,False,False,False,False,False,False,False,False
9273,True,False,False,False,False,False,False,False,False,False
9276,True,False,False,False,False,False,False,False,False,False
9279,True,False,False,False,False,False,False,False,False,False
9280,True,False,False,False,False,False,False,False,False,False
9283,True,False,False,False,False,False,False,False,False,False
9285,True,False,False,False,False,False,False,False,False,False
9286,True,False,False,False,False,False,False,False,False,False
9298,False,False,False,False,False,False,False,False,False,False
9306,False,False,False,False,False,False,False,False,False,False
9307,False,False,False,False,False,False,False,False,False,False
9324,False,False,False,False,False,False,False,False,False,False
9333,False,False,False,False,False,False,False,False,False,False
9338,False,False,False,False,False,False,False,False,False,False
9355,False,False,False,False,False,False,False,False,False,False
9360,False,False,False,False,False,False,False,False,False,False
9364,False,False,False,False,False,False,False,False,False,False
9367,False,False,False,False,False,False,False,False,False,False
9369,False,False,False,False,False,False,False,False,False,False
9370,False,False,False,False,False,False,False,False,False,False
9391,False,False,False,False,False,False,False,False,False,False
9430,False,False,False,False,False,False,False,False,False,False
9460,False,False,False,False,False,False,False,False,False,False
9465,False,False,False,False,False,False,False,False,False,False
9470,False,False,False,False,False,False,False,False,False,False
9471,False,False,False,False,False,False,False,False,False,False
9516,False,False,False,False,False,False,False,False,False,False
9517,False,False,False,False,False,False,False,False,False,False
9526,False,False,False,False,False,False,False,False,False,False
9527,False,False,False,False,False,False,False,False,False,False
9536,False,False,False,False,False,False,False,False,False,False
9544,False,False,False,False,False,False,False,False,False,False
9547,True,False,False,False,False,False,False,False,False,False
9548,False,False,False,False,False,False,False,False,False,False
9554,True,False,False,False,False,False,False,False,False,False
9555,False,False,False,False,False,False,False,False,False,False
9556,False,False,False,False,False,False,False,False,False,False
9558,False,False,False,False,False,False,False,False,False,False
9560,False,False,False,False,False,False,False,False,False,False
9561,False,False,False,False,False,False,False,False,False,False
9562,True,False,False,False,False,False,False,False,False,False
9564,False,False,False,False,False,False,False,False,False,False
9585,True,False,False,False,False,False,False,False,False,False
9594,False,False,False,False,False,False,False,False,False,False
9631,False,False,False,False,False,False,False,False,False,False
9640,False,False,False,False,False,False,False,False,False,False
9668,False,False,False,False,False,False,False,False,False,False
9713,False,False,False,False,False,False,False,False,False,False
9798,False,False,False,False,False,False,False,False,False,False
9800,False,False,False,False,False,False,False,False,False,False
9804,False,False,False,False,False,False,False,False,False,False
9992,False,False,False,False,False,False,False,False,False,False
10067,False,False,False,False,False,False,False,False,False,False
10092,False,False,False,False,False,False,False,False,False,False
10095,False,False,False,False,False,False,False,False,False,False
10186,False,False,False,False,False,False,False,False,False,False
10208,False,False,False,False,False,False,False,False,False,False
10296,False,False,False,False,False,False,False,False,False,False
10898,False,False,False,False,False,False,False,False,False,False
10942,False,False,False,False,False,False,False,False,False,False
11134,False,False,False,False,False,False,False,False,False,False
11135,False,False,False,False,False,False,False,False,False,False
11138,False,False,False,False,False,False,False,False,False,False
11139,False,False,False,False,False,False,False,False,False,False
11140,False,False,False,False,False,False,False,False,False,False
11141,False,False,False,False,False,False,False,False,False,False
11144,False,False,False,False,False,False,False,False,False,False
11148,False,False,False,False,False,False,False,False,False,False
11151,False,False,False,False,False,False,False,False,False,False
11154,False,False,False,False,False,False,False,False,False,False
11159,False,False,False,False,False,False,False,False,False,False
11160,False,False,False,False,False,False,False,False,False,False
11164,False,False,False,False,False,False,False,False,False,False
11169,False,False,False,False,False,False,False,False,False,False
11170,False,False,False,False,False,False,False,False,False,False
11172,False,False,False,False,False,False,False,False,False,False
11173,False,False,False,False,False,False,False,False,False,False
11178,False,False,False,False,False,False,False,False,False,False
11183,False,False,False,False,False,False,False,False,False,False
11184,False,False,False,False,False,False,False,False,False,False
11204,False,False,False,False,False,False,False,False,False,False
11235,False,False,False,False,False,False,False,False,False,False
11252,False,False,False,False,False,False,False,False,False,False
11322,False,False,False,False,False,False,False,False,False,False
11448,False,False,False,False,False,False,False,False,False,False
11478,False,False,False,False,False,False,False,False,False,False
11602,False,False,False,False,False,False,False,False,False,False
11610,False,False,False,False,False,False,False,False,False,False
11611,False,False,False,False,False,False,False,False,False,False
11618,False,False,False,False,False,False,False,False,False,False
11623,False,False,False,False,False,False,False,False,False,False
11628,False,False,False,False,False,False,False,False,False,False
11640,False,False,False,False,False,False,False,False,False,False
11662,False,False,False,False,False,False,False,False,False,False
11668,False,False,False,False,False,False,False,False,False,False
11674,False,False,False,False,False,False,False,False,False,False
11676,False,False,False,False,False,False,False,False,False,False
11688,False,False,False,False,False,False,False,False,False,False
11689,False,False,False,False,False,False,False,False,False,False
11691,False,False,False,False,False,False,False,False,False,False
11693,False,False,False,False,False,False,False,False,False,False
11698,False,False,False,False,False,False,False,False,False,False
11699,False,False,False,False,False,False,False,False,False,False
11704,False,False,False,False,False,False,False,False,False,False
11705,False,False,False,False,False,False,False,False,False,False
11714,False,False,False,False,False,False,False,False,False,False
11715,False,False,False,False,False,False,False,False,False,False
11719,False,False,False,False,False,False,False,False,False,False
11720,False,False,False,False,False,False,False,False,False,False
11724,False,False,False,False,False,False,False,False,False,False
11728,False,False,False,False,False,False,False,False,False,False
11732,False,False,False,False,False,False,False,False,False,False
11741,False,False,False,False,False,False,False,False,False,False
11752,False,False,False,False,False,False,False,False,False,False
11754,False,False,False,False,False,False,False,False,False,False
11756,False,False,False,False,False,False,False,False,False,False
11758,False,False,False,False,False,False,False,False,False,False
11760,False,False,False,False,False,False,False,False,False,False
11763,False,False,False,False,False,False,False,False,False,False
11774,False,False,False,False,True,False,False,False,False,False
11776,False,False,False,False,False,False,False,False,False,False
11780,False,False,False,False,False,False,False,False,False,False
11790,False,False,False,False,False,False,False,False,False,False
11792,False,False,False,False,False,False,False,False,False,False
11795,False,False,False,False,False,False,False,False,False,False
11798,False,False,False,False,False,False,False,False,False,False
11808,False,False,False,False,False,False,False,False,False,False
11816,False,False,False,False,False,False,False,False,False,False
11823,False,False,False,False,False,False,False,False,False,False
11827,False,False,False,False,False,False,False,False,False,False
11835,False,False,False,False,False,False,False,False,False,False
11836,False,False,False,False,False,False,False,False,False,False
11837,False,False,False,False,False,False,False,False,False,False
11842,False,False,False,False,False,False,False,False,False,False
11850,False,False,False,False,False,False,False,False,False,False
11852,False,False,False,False,False,False,False,False,False,False
11856,False,False,False,False,False,False,False,False,False,False
11860,False,False,False,False,False,False,False,False,False,False
11865,False,False,False,False,False,False,False,False,False,False
11877,False,False,False,False,False,False,False,False,False,False
11880,False,False,False,False,False,False,False,False,False,False
11882,False,False,False,False,False,False,False,False,False,False
11890,False,False,False,False,False,False,False,False,False,False
11891,False,False,False,False,False,False,False,False,False,False
11901,False,False,False,False,False,False,False,False,False,False
11906,False,False,False,False,False,False,False,False,False,False
11912,False,False,False,False,False,False,False,False,False,False
11919,False,False,False,False,False,False,False,False,False,False
11928,False,False,False,False,False,False,False,False,False,False
11931,False,False,False,False,False,False,False,False,False,False
11937,False,False,False,False,False,False,False,False,False,False
11938,False,False,False,False,False,False,False,False,False,False
11942,False,False,False,False,False,False,False,False,False,False
11946,False,False,False,False,False,False,False,False,False,False
11949,False,False,False,False,False,False,False,False,False,False
11951,False,False,False,False,False,False,False,False,False,False
11953,False,False,False,False,False,False,False,False,False,False
11954,False,False,False,False,False,False,False,False,False,False
11956,False,False,False,False,False,False,False,False,False,False
11957,False,False,False,False,False,False,False,False,False,False
11958,False,False,False,False,False,False,False,False,False,False
11963,False,False,False,False,False,False,False,False,False,False
11967,False,False,False,False,False,False,False,False,False,False
11969,False,False,False,False,False,False,False,False,False,False
11970,False,False,False,False,False,False,False,False,False,False
11971,False,False,False,False,False,False,False,False,False,False
11979,False,False,False,False,False,False,False,False,False,False
11984,False,False,False,False,False,False,False,False,False,False
11991,False,False,False,False,False,False,False,False,False,False
11994,False,False,False,False,False,False,False,False,False,False
11996,False,False,False,False,False,False,False,False,False,False
12000,False,False,False,False,False,False,False,False,False,False
12021,False,False,False,False,False,False,False,False,False,False
12023,False,False,False,False,False,False,False,False,False,False
12024,False,False,False,False,False,False,False,False,False,False
12027,False,False,False,False,False,False,False,False,False,False
12029,False,False,False,False,False,False,False,False,False,False
12034,False,False,False,False,False,False,False,False,False,False
12036,False,False,False,False,False,False,False,False,False,False
12046,False,False,False,False,False,False,False,False,False,False
12047,False,False,False,False,False,False,False,False,False,False
12052,False,False,False,False,False,False,False,False,False,False
12053,False,False,False,False,False,False,False,False,False,False
12063,False,False,False,False,False,False,False,False,False,False
12064,False,False,False,False,False,False,False,False,False,False
12066,False,False,False,False,False,False,False,False,False,False
12069,False,False,False,False,False,False,False,False,False,False
12080,False,False,False,False,False,False,False,False,False,False
12083,False,False,False,False,False,False,False,False,False,False
12087,False,False,False,False,False,False,False,False,False,False
12096,False,False,False,False,False,False,False,False,False,False
12097,False,False,False,False,False,False,False,False,False,False
12098,False,False,False,False,False,False,False,False,False,False
12099,False,False,False,False,False,False,False,False,False,False
12101,False,False,False,False,False,False,False,False,False,False
12107,False,False,False,False,False,False,False,False,False,False
12114,False,False,False,False,False,False,False,False,False,False
12117,False,False,False,False,False,False,False,False,False,False
12124,False,False,False,False,False,False,False,False,False,False
12127,False,False,False,False,False,False,False,False,False,False
12129,False,False,False,False,False,False,False,False,False,False
12130,False,False,False,False,False,False,False,False,False,False
12131,False,False,False,False,False,False,False,False,False,False
12141,False,False,False,False,False,False,False,False,False,False
12143,False,False,False,False,False,False,False,False,False,False
12146,False,False,False,False,False,False,False,False,False,False
12147,False,False,False,False,False,False,False,False,False,False
12148,False,False,False,False,False,False,False,False,False,False
12152,False,False,False,False,False,False,False,False,False,False
12155,False,False,False,False,False,False,False,False,False,False
12159,False,False,False,False,False,False,False,False,False,False
12161,False,False,False,False,False,False,False,False,False,False
12162,False,False,False,False,False,False,False,False,False,False
12168,False,False,False,False,False,False,False,False,False,False
12170,False,False,False,False,False,False,False,False,False,False
12172,False,False,False,False,False,False,False,False,False,False
12177,False,False,False,False,False,False,False,False,False,False
12180,False,False,False,False,False,False,False,False,False,False
12186,False,False,False,False,False,False,False,False,False,False
12187,False,False,False,False,False,False,False,False,False,False
12188,False,False,False,False,False,False,False,False,False,False
12191,False,False,False,False,False,False,False,False,False,False
12193,False,False,False,False,False,False,False,False,False,False
12194,False,False,False,False,False,False,False,False,False,False
12196,False,False,False,False,False,False,False,False,False,False
12198,False,False,False,False,False,False,False,False,False,False
12199,False,False,False,False,False,False,False,False,False,False
12205,False,False,False,False,False,False,False,False,False,False
12208,False,False,False,False,False,False,False,False,False,False
12210,False,False,False,False,False,False,False,False,False,False
12212,False,False,False,False,False,False,False,False,False,False
12213,False,False,False,False,False,False,False,False,False,False
12219,False,False,False,False,False,False,False,False,False,False
12220,False,False,False,False,False,False,False,False,False,False
12221,False,False,False,False,False,False,False,False,False,False
12223,False,False,False,False,False,False,False,False,False,False
12225,False,False,False,False,False,False,False,False,False,False
12226,False,False,False,False,False,False,False,False,False,False
12228,False,False,False,False,False,False,False,False,False,False
12231,False,False,False,False,False,False,False,False,False,False
12233,False,False,False,False,False,False,False,False,False,False
12234,False,False,False,False,False,False,False,False,False,False
12239,False,False,False,False,False,False,False,False,False,False
12241,False,False,False,False,False,False,False,False,False,False
12255,False,False,False,False,False,False,False,False,False,False
12265,False,False,False,False,False,False,False,False,False,False
12268,False,False,False,False,False,False,False,False,False,False
12270,False,False,False,False,False,False,False,False,False,False
12271,False,False,False,False,False,False,False,False,False,False
12272,False,False,False,False,False,False,False,False,False,False
12275,False,False,False,False,False,False,False,False,False,False
12280,False,False,False,False,False,False,False,False,False,False
12282,False,False,False,False,False,False,False,False,False,False
12283,False,False,False,False,False,False,False,False,False,False
12284,False,False,False,False,False,False,False,False,False,False
12285,False,False,False,False,False,False,False,False,False,False
12287,False,False,False,False,False,False,False,False,False,False
12289,False,False,False,False,False,False,False,False,False,False
12297,False,False,False,False,False,False,False,False,False,False
12299,False,False,False,False,False,False,False,False,False,False
12300,False,False,False,False,False,False,False,False,False,False
12301,False,False,False,False,False,False,False,False,False,False
12302,False,False,False,False,False,False,False,False,False,False
12303,False,False,False,False,False,False,False,False,False,False
12305,False,False,False,False,False,False,False,False,False,False
12309,False,False,False,False,False,False,False,False,False,False
12313,False,False,False,False,False,False,False,False,False,False
12318,False,False,False,False,False,False,False,False,False,False
12319,False,False,False,False,False,False,False,False,False,False
12331,False,False,False,False,False,False,False,False,False,False
12337,False,False,False,True,True,False,False,False,False,False
12340,False,False,False,False,False,False,False,False,False,False
12344,False,False,False,False,False,False,False,False,False,False
12349,False,False,False,False,False,False,False,False,False,False
12350,False,False,False,False,False,False,False,False,False,False
12351,False,False,False,False,False,False,False,False,False,False
12353,False,False,False,False,False,False,False,False,False,False
12354,False,False,False,False,False,False,False,False,False,False
12356,False,False,False,False,False,False,False,False,False,False
12357,False,False,False,False,False,False,False,False,False,False
12360,False,False,False,False,False,False,False,False,False,False
12365,False,False,False,False,False,False,False,False,False,False
12366,False,False,False,False,False,False,False,False,False,False
12367,False,False,False,False,False,False,False,False,False,False
12368,False,False,False,False,False,False,False,False,False,False
12372,False,False,False,False,False,False,False,False,False,False
12375,False,False,False,False,False,False,False,False,False,False
12377,False,False,False,False,False,False,False,False,False,False
12378,False,False,False,False,False,False,False,False,False,False
12380,False,False,False,False,False,False,False,False,False,False
12387,False,False,False,False,False,False,False,False,False,False
12392,False,False,False,False,False,False,False,False,False,False
12398,False,False,False,False,False,False,False,False,False,False
12399,False,False,False,False,False,False,False,False,False,False
12405,False,False,False,False,False,False,False,False,False,False
12406,False,False,False,False,False,False,False,False,False,False
12409,False,False,False,False,False,False,False,False,False,False
12410,False,False,False,False,True,False,False,False,False,False
12414,False,False,False,False,False,False,False,False,False,False
12418,False,False,False,False,False,False,False,False,False,False
12420,False,False,False,False,False,False,False,False,False,False
12422,False,False,False,False,False,False,False,False,False,False
12427,False,False,False,False,False,False,False,False,False,False
12428,False,False,False,False,False,False,False,False,False,False
12429,False,False,False,False,False,False,False,False,False,False
12431,False,False,False,False,False,False,False,False,False,False
12437,False,False,False,False,False,False,False,False,False,False
12442,False,False,False,False,False,False,False,False,False,False
12444,False,False,False,False,False,False,False,False,False,False
12449,False,False,False,False,False,False,False,False,False,False
12450,False,False,False,False,False,False,False,False,False,False
12460,False,False,False,False,False,False,False,False,False,False
12463,False,False,False,False,False,False,False,False,False,False
12464,False,False,False,False,False,False,False,False,False,False
12465,False,False,False,False,False,False,False,False,False,False
12466,False,False,False,False,False,False,False,False,False,False
12468,False,False,False,False,False,False,False,False,False,False
12469,False,False,False,False,False,False,False,False,False,False
12471,False,False,False,False,True,False,False,False,False,False
12557,False,False,False,False,False,False,False,False,False,False
12586,False,False,False,False,False,False,False,False,False,False
12661,False,False,False,False,False,False,False,False,False,False
12737,False,False,False,False,False,False,False,False,False,False
12757,False,False,False,False,False,False,False,False,False,False
12891,False,False,False,False,False,False,False,False,False,False
13482,False,False,False,False,False,False,False,False,False,False
15717,False,False,False,False,False,False,False,False,False,False
15718,False,False,False,False,False,False,False,False,False,False
15721,False,False,False,False,False,False,False,False,False,False
15749,False,False,False,False,False,False,False,False,False,False
15750,False,False,False,False,False,False,False,False,False,False
